Feature ID	Taxon
K20966	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Vibrio cholerae;K20966 c-di-GMP phosphodiesterase 
K20967	Metabolism;Metabolism of cofactors and vitamins;Folate biosynthesis;K20967 GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase 
K20968	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K20968 AraC family transcriptional regulator, exoenzyme S synthesis regulatory protein ExsA
K20971	Brite Hierarchies;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K20971 two-component system, sensor histidine kinase LadS
K20972	Brite Hierarchies;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K20972 two-component system, sensor histidine kinase RetS
K20973	Brite Hierarchies;Signal transduction;Two-component system;K20973 two-component system, sensor histidine kinase SagS 
K20974	Brite Hierarchies;Signal transduction;Two-component system;K20974 two-component system, sensor histidine kinase 
K20975	Brite Hierarchies;Signal transduction;Two-component system;K20975 two-component system, sensor histidine kinase 
K20976	Environmental Information Processing;Signal transduction;Two-component system;K20976 histidine phosphotransfer protein HptB
K20977	Environmental Information Processing;Signal transduction;Two-component system;K20977 two-component system, HptB-dependent secretion and biofilm response regulator
K20978	Environmental Information Processing;Signal transduction;Two-component system;K20978 HptB-dependent secretion and biofilm anti anti-sigma factor
K20988	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Vibrio cholerae;K20988 polysaccharide biosynthesis/export protein VpsN
K20989	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K20989 urea-proton symporter
K20997	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K20997 polysaccharide biosynthesis protein PslA
K20999	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K20999 polysaccharide biosynthesis protein PslF
K21000	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21000 polysaccharide biosynthesis protein PslG
K21001	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21001 polysaccharide biosynthesis protein PslH
K21005	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21005 polysaccharide biosynthesis protein PslL
K21006	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21006 polysaccharide biosynthesis protein PelA
K21011	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21011 polysaccharide biosynthesis protein PelF
K21012	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21012 polysaccharide biosynthesis protein PelG
K21013	Metabolism;Metabolism of terpenoids and polyketides;Insect hormone biosynthesis;K21013 farnesyl diphosphate phosphatase 
K21016	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21016 feruloyl esterase 
K21019	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21019 diguanylate cyclase 
K21020	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21020 diguanylate cyclase 
K21021	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21021 diguanylate cyclase 
K21022	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21022 diguanylate cyclase 
K21023	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21023 diguanylate cyclase 
K21024	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21024 c-di-GMP phosphodiesterase 
K21025	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Pseudomonas aeruginosa;K21025 multidomain signaling protein FimX
K21027	Brite Hierarchies;Protein families: genetic information processing;Transfer RNA biogenesis;K21027 tRNA-5-taurinomethyluridine 2-sulfurtransferase 
K21028	Genetic Information Processing;Folding, sorting and degradation;Sulfur relay system;K21028 molybdopterin synthase sulfurtransferase 
K21029	Genetic Information Processing;Folding, sorting and degradation;Sulfur relay system;K21029 molybdopterin-synthase adenylyltransferase 
K21030	Metabolism;Carbohydrate metabolism;Pentose and glucuronate interconversions;K21030 D-ribitol-5-phosphate cytidylyltransferase 
K21038	Brite Hierarchies;Protein families: signaling and cellular processes;Viral proteins;K21038 reverse transcriptase 
K21039	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21039 enterobacteria phage integrase 
K21053	Metabolism;Nucleotide metabolism;Purine metabolism;K21053 adenine deaminase 
K21055	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21055 3-deoxy-D-glycero-D-galacto-nononate 9-phosphatase 
K21056	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21056 alpha-D-ribose-1-phosphate 5-kinase (ADP) 
K21057	Metabolism;Nucleotide metabolism;Pyrimidine metabolism;K21057 cytidine kinase 
K21061	Metabolism;Amino acid metabolism;Arginine and proline metabolism;K21061 D-hydroxyproline dehydrogenase subunit beta 
K21063	Metabolism;Metabolism of cofactors and vitamins;Riboflavin metabolism;K21063 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase 
K21064	Metabolism;Metabolism of cofactors and vitamins;Riboflavin metabolism;K21064 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase 
K21065	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21065 beta-1,2-mannosidase 
K21071	Metabolism;Carbohydrate metabolism;Glycolysis / Gluconeogenesis;K21071 ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase 
K21079	Brite Hierarchies;Protein families: signaling and cellular processes;Viral proteins;K21079 major capsid protein
K21084	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Escherichia coli;K21084 diguanylate cyclase 
K21085	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Escherichia coli;K21085 diguanylate cyclase 
K21086	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Escherichia coli;K21086 c-di-GMP phosphodiesterase 
K21088	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Escherichia coli;K21088 diguanylate cyclase 
K21089	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Escherichia coli;K21089 MerR family transcriptional regulator, activator of the csg genes
K21090	Cellular Processes;Cellular community - prokaryotes;Biofilm formation - Escherichia coli;K21090 c-di-GMP phosphodiesterase 
K21104	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21104 poly(ethylene terephthalate) hydrolase 
K21105	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21105 mono(ethylene terephthalate) hydrolase 
K21121	Brite Hierarchies;Protein families: genetic information processing;Chromosome and associated proteins;K21121 N-alpha-acetyltransferase 60 
K21133	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K21133 multidrug efflux pump
K21134	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K21134 multidrug efflux pump
K21135	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K21135 membrane fusion protein, multidrug efflux system
K21136	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K21136 membrane fusion protein, multidrug efflux system
K21137	Brite Hierarchies;Protein families: signaling and cellular processes;Transporters;K21137 membrane fusion protein, multidrug efflux system
K21138	Metabolism;Nucleotide metabolism;Purine metabolism;K21138 guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase 
K21140	Genetic Information Processing;Folding, sorting and degradation;Sulfur relay system;K21140 
K21147	Genetic Information Processing;Folding, sorting and degradation;Sulfur relay system;K21147 sulfur-carrier protein adenylyltransferase/sulfurtransferase 
K21157	Cellular Processes;Transport and catabolism;Autophagy - yeast;K21157 SNF1-activating kinase 1 
K21159	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21159 epoxide hydrolase
K21166	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21166 enediyne biosynthesis protein E9
K21181	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21181 MIO-dependent L-tyrosine 2,3-aminomutase 
K21182	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21182 (S)-beta-tyrosine adenylation enzyme 
K21186	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21186 condensation enzyme
K21189	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21189 O-methyltransferase 
K21193	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21193 acetyltransferase/esterase
K21197	Cellular Processes;Transport and catabolism;Autophagy - yeast;K21197 G1/S-specific cyclin
K21210	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21210 NDP-mannose synthase
K21214	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21214 NDP-hexose 4-ketoreductase
K21217	Brite Hierarchies;Protein families: signaling and cellular processes;Flagellar assembly;K21217 sodium-type polar flagellar protein MotX
K21218	Brite Hierarchies;Protein families: signaling and cellular processes;Flagellar assembly;K21218 sodium-type flagellar protein MotY
K21219	Metabolism;Metabolism of cofactors and vitamins;Thiamine metabolism;K21219 hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase 
K21237	Brite Hierarchies;Protein families: signaling and cellular processes;Viral proteins;K21237 Phi29virus DNA polymerase 
K21249	Cellular Processes;Transport and catabolism;Autophagy - animal;K21249 UV radiation resistance-associated gene protein
K21251	Brite Hierarchies;Protein families: signaling and cellular processes;Antimicrobial resistance genes;K21251 macrolide glycosyltransferase
K21260	Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of enediyne antibiotics;K21260 calicheamicin 4-deoxy-4-thio-alpha-D-digitoxosyltransferase 
K21278	Environmental Information Processing;Signal transduction;MAPK signaling pathway;K21278 dual specificity protein phosphatase 1 
K21279	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21279 3-deoxy-D-glycero-D-galacto-nononate 9-phosphate synthase 
K21285	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21285 teichoic acid glycerol-phosphate primase 
K21289	Organismal Systems;Signal transduction;Inositol phosphate metabolism;K21289 phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma 
K21298	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21298 1,2-beta-oligoglucan phosphorylase 
K21303	Brite Hierarchies;Protein families: metabolism;Glycosyltransferases;K21303 UDP-GalNAc:undecaprenyl-phosphate GalNAc-1-phosphate transferase 
K21304	Brite Hierarchies;Protein families: metabolism;Glycosyltransferases;K21304 UDP-N-acetylglucosamine---dolichyl-phosphate N-acetylglucosaminyltransferase 
K21305	Brite Hierarchies;Protein families: metabolism;Glycosyltransferases;K21305 dolichyl N-acetyl-alpha-D-glucosaminyl phosphate 3-beta-D-2,3-diacetamido-2,3-dideoxy-beta-D-glucuronosyltransferase 
K21306	Brite Hierarchies;Protein families: metabolism;Glycosyltransferases;K21306 dolichyl-phosphooligosaccharide-protein glycotransferase 
K21307	Metabolism;Energy metabolism;Sulfur metabolism;K21307 sulfite dehydrogenase (quinone) subunit SoeA 
K21308	Metabolism;Energy metabolism;Sulfur metabolism;K21308 sulfite dehydrogenase (quinone) subunit SoeB
K21310	Metabolism;Energy metabolism;Sulfur metabolism;K21310 methanethiol S-methyltransferase 
K21312	Metabolism;Metabolism of cofactors and vitamins;Porphyrin and chlorophyll metabolism;K21312 bacteriochlorophyllide c C-7(1)-hydroxylase 
K21337	Metabolism;Metabolism of terpenoids and polyketides;Polyketide sugar unit biosynthesis;K21337 aminotransferase
K21342	Not Included in Pathway or Brite;Unclassified: metabolism;Enzymes with EC numbers;K21342 demethyl-4-deoxygadusol synthase 
K21343	Brite Hierarchies;Protein families: genetic information processing;Mitophagy - animal;K21343 ubiquitin carboxyl-terminal hydrolase 15 
